,likes,media/0/__typename,media/0/ocrText,shares,text,time_x,viewsCount,PID,index,id,time_y,comment,name
35,195,Photo,"May be an image of 10 people, cake, balloon, pie, dais and text",3,"ఈ రోజు(21-06-2023) తాడిపత్రి పట్టణ పరిధిలోని ప్రియతమా ఫంక్షన్ హాల్ నందు జరిగిన జన్మదిన వేడుకలకు హాజరై చిన్నారిని ఆశీర్వదించిన యువ నాయకులు శ్రీ కేతిరెడ్డి హర్ష వర్ధన్ రెడ్డి గారు......

#KethireddyPeddareddyMLA
#KethireddyHarshaVardhanReddy
#KethireddySaiPrathapReddy
#YSRCP
#Tadipatri
#KethireddyMLA
#TadipatriMLA
#PeddaReddyMLA
#HarshaVardhanReddy
#Adminpost",2023-06-21T14:46:36.000Z,,pfbid02Vo1FPjeUtF4uGXR5R7rkGcNp6JSP1x7seQiHrM1SR2DN3bx5y2i6fg73qZnHKXFrl,pfbid02Vo1FPjeUtF4uGXR5R7rkGcNp6JSP1x7seQiHrM1SR2DN3bx5y2i6fg73qZnHKXFrl,"['938433594074665', '203840788828934', '578392271135718', '124152167369750']","[datetime.datetime(2023, 6, 20, 0, 0), datetime.datetime(2023, 6, 20, 0, 0), datetime.datetime(2023, 6, 20, 0, 0), datetime.datetime(2023, 6, 20, 0, 0)]","['💐💐💐', 'Kanchana Chinnapareddy', 'Mastan Shaik', 'Congratulations\nenjoy salaam Alabama wa Rahmatullah wa Barakatuh thank you sir good morning sir very good sir good sir happy birthday sir thank you sir']","['Girija Kumari', 'Kanchana Chinnapareddy', 'Mastan Shaik', 'Mastan Shaik']"
36,338,Photo,"May be an image of 3 people, poster, temple and text that says 'యోగా అనేది.. తనువు, మనస్సు, ఆత్మను ఏకం చేసే ఒక సాధనం... అంతర్జాతీయ యోగా దినోత్సవ శుభాకాంక్షలు కేతిరెడ్డి పెద్దారెడ్డి తాడిపత్రి నియోజకవర్గ శాసనసభ్యులు'",15,"అంతర్జాతీయ యోగా దినోత్సవ శుభాకాంక్షలు
#InternationalYogaDay 

#KethireddyPeddareddyMLA 
#PeddaReddyMLA #KethireddyPeddareddy #TadipatriMLA #Tadipatri #YSRCP #YSJagan #YSJaganAgainIn2024 #manammakamnuvejagan #YSJaganCares #YSJaganMarkGovernance",2023-06-21T04:40:27.000Z,,pfbid0hXGyncRtyECCUxEg1dwNwntvLT9pz512QEM7x1CyLFgCvSeKY6HJtHJxYj1W1ifEl,pfbid0hXGyncRtyECCUxEg1dwNwntvLT9pz512QEM7x1CyLFgCvSeKY6HJtHJxYj1W1ifEl,"['920126765718250', '648977187252087', '3445336455682598', '5953569414754590']","[datetime.datetime(2023, 6, 20, 0, 0), datetime.datetime(2023, 6, 20, 0, 0), datetime.datetime(2023, 6, 20, 0, 0), datetime.datetime(2023, 6, 20, 0, 0)]","['Congratulations\nenjoy salaam Alabama wa Rahmatullah wa Barakatuh thank you sir good morning sir happy sir', 'Hi🌹🙏💐', 'Girija Kumari', 'Shabir Shaik']","['Shabir Shaik', 'Komali Sagar Teja', 'Girija Kumari', 'Shabir Shaik']"
37,262,Photo,"May be an image of temple, statue and text",8,"ఈ రోజు(20-06-2023) తెల్లవారుజామున పెద్దవడుగూరు మండల కేంద్రం నందు శ్రీ చౌడేశ్వరి దేవి అమ్మవారి జ్యోతుల మహోత్సవంలో పాల్గొన్న యువ నాయకులు శ్రీ కేతిరెడ్డి హర్షవర్ధన్ రెడ్డి గారు......

#KethireddyPeddareddyMLA
#KethireddyHarshaVardhanReddy
#KethireddySaiPrathapReddy
#YSRCP
#Tadipatri
#KethireddyMLA
#TadipatriMLA
#PeddaReddyMLA
#HarshaVardhanReddy
#Adminpost",2023-06-20T08:53:29.000Z,,pfbid036TnHbFpv2Tat3eTATUeipo1sU2tDUBQTJ5FVrCeem9536yuJSMTJNoEWcJAf2qoMl,pfbid036TnHbFpv2Tat3eTATUeipo1sU2tDUBQTJ5FVrCeem9536yuJSMTJNoEWcJAf2qoMl,"['1544974005909918', '213932421561085', '582748313975854', '292199150040759', '1214639099094525', '646436584183975']","[datetime.datetime(2023, 6, 20, 0, 0), datetime.datetime(2023, 6, 20, 0, 0), datetime.datetime(2023, 6, 20, 0, 0), datetime.datetime(2023, 6, 20, 0, 0), datetime.datetime(2023, 6, 20, 0, 0), datetime.datetime(2023, 6, 20, 0, 0)]","['🙏', 'Mata Namo Namaha.', 'Mastan Agoor', 'Congratulations\nenjoy salaam Alabama wa Rahmatullah wa Barakatuh thank you sir good morning sir very good sir happy sir', 'Mastan Agoor', 'Mastan Agoor']","['Munagapati Rangarao', 'Kodandami Reddy Mandipati', 'Mastan Agoor', 'Mastan Agoor', 'Mastan Agoor', 'Mastan Agoor']"
38,361,Video,,19,#KethireddyPeddareddyMLA #KethireddyPeddareddy #PeddaReddyMLA #manammakamnuvejagananna #TadipatriMLA #tadipatri #tadipatripeople #ysrcp #ysjagan #YSRCongressParty #YSJaganAgainIn2024 #AndhraPradesh,2023-06-19T11:49:33.000Z,19950.0,837772271037668,837772271037668,"['804986071068007', '955423602172856', '245916024811592', '1443786986407872', '926611641749741']","[datetime.datetime(2023, 6, 20, 0, 0), datetime.datetime(2023, 6, 20, 0, 0), datetime.datetime(2023, 6, 20, 0, 0), datetime.datetime(2023, 6, 20, 0, 0), datetime.datetime(2023, 6, 20, 0, 0)]","['Jai YSRCP', 'Abdul Latheef', 'Jaipeddareddy💯🐯💯🐯💯🐯💯🐯 jaijagan ysjagan ysjagan jaijagan ysjagan ysjagan🐯💯💯💯💯💯💯💯', 'Manjula Ramanji', 'Congratulations\nenjoy salaam Alabama wa Rahmatullah wa Barakatuh thank you sir good morning sir very good sir happy sir Super sir']","['Munagapati Rangarao', 'Abdul Latheef', 'Kanchana Chinnapareddy', 'Manjula Ramanji', 'Mastan Agoor']"
39,361,Photo,"May be an image of 14 people, people standing and text",14,"ఈరోజు అనగా (18-06-2023, ఆదివారం) పెద్దపప్పూరు మండల కేంద్రంలో ఎమ్మెల్యే శ్రీ కేతిరెడ్డి పెద్దారెడ్డి గారి ఆధ్వర్యంలో జరిగిన క్రికెట్ టోర్నమెంట్ ఫైనల్ మ్యాచ్ కి హాజరై విజేతలకు 20,000/- రూపాయలు రన్నర్లకి 10,000/- రూపాయలు నగదు బహుమతి మరియు వారికి ట్రోఫీలు అందజేసిన  యువ నాయకులు శ్రీ కేతిరెడ్డి సాయి ప్రతాప్ రెడ్డి గారు....

#kethireddysaiprathapreddy #KethireddyPeddareddyMLA #Kethireddyharshavardanreddy #PeddaReddyMLA #manammakamnuvejagananna #TadipatriMLA #tadipatri #tadipatripeople #ysrcp #ysjagan #YSRCongressParty #YSJaganAgainIn2024 #AndhraPradesh",2023-06-18T11:39:59.000Z,,pfbid0t8tnf3sUBqaDLmsqwsBz55Vng5N7XSfvGj7g8r53Frh54TLEYBUMTpCwHx7Fh1cQl,pfbid0t8tnf3sUBqaDLmsqwsBz55Vng5N7XSfvGj7g8r53Frh54TLEYBUMTpCwHx7Fh1cQl,"['476995464632031', '617688893624887', '260074066665561', '1422535708508843', '931725721455701', '774421894427730']","[datetime.datetime(2023, 6, 20, 0, 0), datetime.datetime(2023, 6, 20, 0, 0), datetime.datetime(2023, 6, 20, 0, 0), datetime.datetime(2023, 6, 20, 0, 0), datetime.datetime(2023, 6, 20, 0, 0), datetime.datetime(2023, 6, 20, 0, 0)]","['Congratulations\nenjoy salaam Alabama wa Rahmatullah wa Barakatuh thank you sir ok sir ok sir ok sir good morning sir thank you sir very good sir good sir Super sir thank you sir happy sir AP CM andhra Pradesh CM sir good morning sir', 'Mastan Shaik', 'Jaipeddareddy💯🐯', 'Mastan Shaik', 'Mastan Shaik', 'Kanchana Chinnapareddy']","['Mastan Shaik', 'Mastan Shaik', 'Kanchana Chinnapareddy', 'Mastan Shaik', 'Mastan Shaik', 'Kanchana Chinnapareddy']"
40,502,Photo,"May be a cartoon of 4 people, poster and text that says 'ఈ ఫాదర్స్ డే నాడు ప్రతి తండ్రి కలనెరవేరాలి. విజయం వారి ముంగిట నిలవాలి. తండ్రుల ఆశిస్సులు మనపై ఎప్పటికీ ఉండాలని కోరుకుంటూ ఫొదర్స్డే శుభాకాంక్షలు హ్యాపీ కేతిరెడ్డి పెద్దారెడ్డి-తాడిపత్రి తాడిపత్రి నియోజకవర్గ శాసనసభ్యులు'",13,"హ్యాపీ ఫాదర్స్ డే శుభాకాంక్షలు
#happyfathersday",2023-06-18T08:39:14.000Z,,pfbid028nDjHxoeH5QSsUp9CQy1pkBnTtgXYnE9wQjqdpWr7djgRiqrDReJzHztfdQoennYl,pfbid028nDjHxoeH5QSsUp9CQy1pkBnTtgXYnE9wQjqdpWr7djgRiqrDReJzHztfdQoennYl,"['996825361312003', '290432783548185', '810124830314072', '885811879542665', '939604414010555']","[datetime.datetime(2023, 6, 20, 0, 0), datetime.datetime(2023, 6, 20, 0, 0), datetime.datetime(2023, 6, 20, 0, 0), datetime.datetime(2023, 7, 4, 0, 0), datetime.datetime(2023, 6, 20, 0, 0)]","['Mastan Shaik', 'Sir tadipatri lo power cut chala too much ga undhi. Night time baga nidra poye time power cut chestunnaru ee problem ni solve cheyandi MLA garu', 'Ramaswamy Kulagana', 'Girija Kumari', 'Congratulations\nenjoy salaam Alabama wa Rahmatullah wa Barakatuh thank you sir good morning sir very good sir good sir good sir good morning sir happy sir ok sir ok good sir good morning sir']","['Mastan Shaik', 'Surya Ram', 'Ramaswamy Kulagana', 'Girija Kumari', 'Mastan Shaik']"
41,43,Photo,"May be an image of 4 people, poster, plant, grass and text that says ""రైతుభరోసా పీఎం కిసాన్ తాడిపత్రి ఎమ్మెల్యే కీతిరెడ్డి పెద్దారెడ్డి గారు ఆదేశించారు. ఖరీఫ్ ప్రారంభం అవుతున్న నేపథ్యంలో రైతులకు క్వాలిటీ విత్తనాలు, పురుగుమందులు, ఎరువులు అందేలా కలెక్టర్లు, ఎస్పీలు చర్యలుతీసుకోవాలి. రైతులకు ఈ అంశాలో ಇಬ್ಬ కలుగకుండా చూడాలనితాడిపత్రి ఎమ్మెల్యే కేతిరెడ్డి పెద్దారెడ్డి గారు ఆదేశించారు. కేతిరెడ్డి పెద్దారెడ్డి-తాడిపత్రి శాసనసభ్యులు""",5,"రైతులకు క్వాలిటీ విత్తనాలు, పురుగుమందులు, ఎరువులు అందేలా కలెక్టర్లు, ఎస్పీలు చర్యలు తీసుకోవాలి.
#KethireddyPeddareddyMLA #KethireddyPeddareddy
#PeddaReddyMLA #TadipatriMLA #Tadipatri #tadipatripeople
#YSJaganAgainIn2024 #YSJagan #ysrcp #manammakamnuvejagan
#YSJaganMarkGovernance",2023-06-17T03:39:48.000Z,,pfbid02NRSuiHrpKDwDWuzgx2z8AxbCZCDVr3bKrkn4Fnhtn28UGFkchYbfw6hebSPnFDEGl,pfbid02NRSuiHrpKDwDWuzgx2z8AxbCZCDVr3bKrkn4Fnhtn28UGFkchYbfw6hebSPnFDEGl,"['206169285252053', '225194300280876']","[datetime.datetime(2023, 6, 20, 0, 0), datetime.datetime(2023, 6, 20, 0, 0)]","['Congratulations\nenjoy salaam Alabama wa Rahmatullah wa Barakatuh thank you sir good morning sir very good sir AP CM andhra Pradesh CM sir good morning sir', 'Shabir Shaik']","['Shabir Shaik', 'Shabir Shaik']"
42,68,Photo,May be an image of 7 people and people standing,3,"*ఈ రోజు (16-06-2023) సాయంత్రం ""గడప గడపకు మన ప్రభుత్వం"" కార్యక్రమాన్ని పెద్దపప్పూరు మండల కేంద్రం లోని రామకోటి, షేక్ పల్లి గ్రామాల నందు నిర్వహిస్తూ ప్రజలకు ప్రభుత్వం నుంచి అందుతున్న పథకాలను, రాష్ట్రం నందు జరుగుతున్న అభివృద్ధిని వివరించడంతో పాటుగా,  వారి సమస్యలను తెలుసుకుంటున్న ఎమ్మెల్యే శ్రీ కేతిరెడ్డి పెద్దారెడ్డి గారు*.......

#GadapaGadapakuManaPrabhuthvam
#CMYSJagan #Navaratnalu
#KethireddyPeddareddyMLA
#KethireddyHarshaVardhanReddy
#KethireddySaiPrathapReddy
#YSRCP
#Tadipatri
#KethireddyMLA
#TadipatriMLA
#PeddaReddyMLA
#HarshaVardhanReddy
#Adminpost",2023-06-16T13:58:34.000Z,,836325051182390,836325051182390,"['594449569443268', '2497361347085484', '2212207482480797', '1224901521503046', '653670832856858', '923182549137985', '996775568164091', '654237722770958', '3441099256159195']","[datetime.datetime(2023, 6, 11, 0, 0), datetime.datetime(2023, 6, 11, 0, 0), datetime.datetime(2023, 6, 11, 0, 0), datetime.datetime(2023, 6, 11, 0, 0), datetime.datetime(2023, 6, 11, 0, 0), datetime.datetime(2023, 6, 11, 0, 0), datetime.datetime(2023, 6, 11, 0, 0), datetime.datetime(2023, 6, 11, 0, 0), datetime.datetime(2023, 6, 11, 0, 0)]","['అన్న అమ్మ ఒడి పతకం కానీ వాహణమీత్ర కాని నేతన్ననేస్తం కానీ మన తాడిపత్రి లో బారి బహిరంగ సభకు ఏర్పాటుకు సిద్ధం చెయ్యండి అన్న బాగుంటుంది సీఎం సార్ ని రిక్వెస్టు అడిగి కానీ మన నియోజకవర్గం రావాలని అడగండి అన్న ఇంకా బలంగా వుంటుంది', 'Mastan Shaik', 'Mastan Shaik', 'Mastan Shaik', 'Mastan Shaik', 'Mastan Shaik', 'Congratulations\nenjoy salaam Alabama wa Rahmatullah wa Barakatuh thank you sir good morning sir very good sir AP CM andhra Pradesh CM sir good morning sir very good sir Super sir', 'Moramreddy Dhanalakshmi Srinivasareddy', 'Mastan Shaik']","['Siva Narayana', 'Mastan Shaik', 'Mastan Shaik', 'Mastan Shaik', 'Mastan Shaik', 'Mastan Shaik', 'Mastan Shaik', 'Moramreddy Dhanalakshmi Srinivasareddy', 'Mastan Shaik']"
43,413,Photo,"May be an image of 2 people, people smiling, people standing, office and text",11,"పెద్దవడుగూరు మండల కేంద్రం నందు నూతనంగా నిర్మిస్తున్న  శ్రీ చౌడేశ్వరి దేవి ఆలయ నిర్మాణానికి ఈ రోజు(16-06-2023) రూ. 2 లక్షలను విరాళంగా అందజేసిన ఎమ్మెల్యే శ్రీ కేతిరెడ్డి పెద్దారెడ్డి గారు......

#KethireddyPeddareddyMLA
#KethireddyHarshaVardhanReddy
#KethireddySaiPrathapReddy
#YSRCP
#Tadipatri
#KethireddyMLA
#TadipatriMLA
#PeddaReddyMLA
#HarshaVardhanReddy
#Adminpost",2023-06-16T12:11:19.000Z,,pfbid02Kso6AHTXAETSPBvCdd6F636tgLhTMyEiTk8oVsDKBeH13VwDzRtnQ8EoUKthd4Ptl,pfbid02Kso6AHTXAETSPBvCdd6F636tgLhTMyEiTk8oVsDKBeH13VwDzRtnQ8EoUKthd4Ptl,"['227114593530609', '991593522198881', '269968422215458', '6879743505387044', '966380477844383', '775068387384595', '784156360055031']","[datetime.datetime(2023, 6, 20, 0, 0), datetime.datetime(2023, 6, 11, 0, 0), datetime.datetime(2023, 6, 11, 0, 0), datetime.datetime(2023, 6, 20, 0, 0), datetime.datetime(2023, 6, 20, 0, 0), datetime.datetime(2023, 6, 11, 0, 0), datetime.datetime(2023, 6, 20, 0, 0)]","['Devudi aseesuulu mepyna ellavela undali.ani korukuntunnamu', 'Shabir Shaik', 'Congratulations\nenjoy salaam Alabama wa Rahmatullah wa Barakatuh thank you sir very good sir ok sir ok sir ok good sir good sir happy sir very good sir thank you sir Super sir good morning sir ok good sir', '🙏🙏', '🙏🙏🙏🙏🙏🙏', 'Maddha Sanjeeva Kumar', '🙏🙏🙏🙏🙏🙏']","['Sai Sindhu Sareddy', 'Shabir Shaik', 'Shabir Shaik', 'Ram Krishna P', 'Ramchandrareddy Lakku', 'Maddha Sanjeeva Kumar', 'Ramakrishna Gandikota']"
44,48,Photo,"May be an image of 11 people, people studying and text",4,"ఈ రోజు (16-06-2023) తాడిపత్రి పట్టణ పరిధిలోని కేజీబీవీ పాఠశాల నందు నిర్వహించిన  ""జగనన్న ఆణిముత్యాలు"" కార్యక్రమంలో పాల్గొని,  10 వ తరగతి పరీక్షా ఫలితాలలో ఉత్తమ ప్రతిభను కనబరిచిన విద్యార్థులకు ప్రభుత్వం అందజేసిన అవార్డ్ లను పంపిణీ చేసి, విద్యార్థులను అభినందించిన ఎమ్మెల్యే శ్రీ కేతిరెడ్డి పెద్దారెడ్డి గారు........

#CMYSJagan #Navaratnalu
#KethireddyPeddareddyMLA
#KethireddyHarshaVardhanReddy
#KethireddySaiPrathapReddy
#YSRCP
#Tadipatri
#KethireddyMLA
#TadipatriMLA
#PeddaReddyMLA
#HarshaVardhanReddy
#Adminpost",2023-06-16T11:56:28.000Z,,pfbid02zFwAghcctH4MxsuqQMP3G34ToykTXKZPqw3TqLGc2gzFPhszUKN7BZcKvzdhxT8Wl,pfbid02zFwAghcctH4MxsuqQMP3G34ToykTXKZPqw3TqLGc2gzFPhszUKN7BZcKvzdhxT8Wl,"['947831219808865', '785339902946471', '645944923723456', '782436480345460', '1684016748729273', '1763148004133142', '779333723885866', '214181871522162']","[datetime.datetime(2023, 6, 11, 0, 0), datetime.datetime(2023, 6, 11, 0, 0), datetime.datetime(2023, 6, 11, 0, 0), datetime.datetime(2023, 6, 11, 0, 0), datetime.datetime(2023, 6, 11, 0, 0), datetime.datetime(2023, 6, 11, 0, 0), datetime.datetime(2023, 6, 11, 0, 0), datetime.datetime(2023, 6, 11, 0, 0)]","['Shabir Shaik', 'Shabir Shaik', 'Shabir Shaik', 'Shabir Shaik', 'Shabir Shaik', 'Shabir Shaik', 'Congratulations\nenjoy salaam Alabama wa Rahmatullah wa Barakatuh thank you sir good sir good sir good morning sir very good sir ok sir ok good sir good sir Super sir AP CM andhra Pradesh CM sir good morning sir 👍👍👍👍', 'Moramreddy Dhanalakshmi Srinivasareddy']","['Shabir Shaik', 'Shabir Shaik', 'Shabir Shaik', 'Shabir Shaik', 'Shabir Shaik', 'Shabir Shaik', 'Shabir Shaik', 'Moramreddy Dhanalakshmi Srinivasareddy']"
